id_pedido;id_produto;quantidade;preco_unitario;desconto
320;5;4;492.05;0.03
321;6;1;379.63;0.02
321;4;7;198.27;0.15
321;6;10;782.16;0.12
321;10;5;193.84;0.24
322;5;5;336.28;0.03
322;7;5;610.82;0.07
323;2;2;116.76;0.03
324;7;6;896.42;0.28
325;9;6;557.58;0.15
326;7;5;514.05;0.03
326;6;2;539.29;0.29
326;4;6;298.14;0.28
326;6;5;872.03;0.1
327;10;10;436.86;0.22
328;10;5;995.16;0.27
328;1;4;690.96;0.07
328;1;10;633.03;0.27
329;7;9;20.16;0.26
329;2;2;831.37;0.12
329;5;1;656.0;0.25
330;5;7;848.72;0.13
331;4;5;707.96;0.05
331;9;5;369.25;0.28
331;6;5;471.97;0.09
332;6;1;169.6;0.1
333;1;8;878.57;0.19
333;3;9;29.61;0.29
333;10;8;952.53;0.23
333;10;10;173.61;0.11
334;10;7;442.21;0.02
334;7;6;975.27;0.13
334;10;8;691.28;0.15
335;8;8;327.47;0.03
335;4;1;338.26;0.07
335;5;10;303.99;0.12
335;2;1;208.15;0.09
336;6;7;109.91;0.25
336;1;7;689.75;0.3
336;2;1;832.01;0.2
337;5;10;707.63;0.15
337;8;9;377.02;0.04
337;6;6;649.17;0.04
337;7;7;463.05;0.03
337;9;4;329.5;0.12
338;9;10;778.62;0.05
338;2;2;573.37;0.22
338;9;1;102.9;0.19
338;9;1;875.13;0.21
338;5;9;457.9;0.15
339;2;4;538.17;0.13
339;1;10;718.04;0.03
339;1;6;997.86;0.04
339;7;10;271.97;0.15
340;1;9;415.96;0.02
340;4;9;382.86;0.3
340;10;6;761.06;0.14
341;2;2;906.8;0.2
341;9;3;160.94;0.28
341;9;3;550.75;0.15
341;8;7;82.64;0.27
341;7;5;655.72;0.26
342;5;3;414.66;0.07
343;4;1;394.31;0.26
343;7;8;249.99;0.01
344;10;3;254.73;0.23
344;10;1;964.05;0.09
344;2;3;219.88;0.25
344;3;8;935.43;0.06
344;5;2;117.49;0.0
345;2;9;590.74;0.13
345;5;4;579.14;0.12
345;2;7;634.09;0.19
345;3;3;346.01;0.1
345;1;6;266.73;0.11
346;1;5;861.16;0.19
347;5;7;54.01;0.21
347;4;2;633.94;0.09
347;10;9;250.06;0.05
347;7;10;386.5;0.07
347;8;10;905.91;0.27
348;4;8;499.09;0.04
348;10;6;579.2;0.06
348;3;7;830.87;0.25
348;10;9;508.52;0.03
348;5;6;787.57;0.12
349;2;2;736.53;0.29
349;4;4;305.09;0.16
349;5;8;355.46;0.16
349;6;9;924.13;0.27
349;3;7;454.98;0.03
350;6;2;714.47;0.06
350;10;6;317.71;0.14
350;10;7;407.19;0.04
351;7;3;171.81;0.19
351;5;1;530.74;0.24
351;8;6;789.92;0.01
351;10;8;774.27;0.02
351;7;3;528.72;0.13
352;5;1;150.79;0.13
352;10;3;156.23;0.04
353;2;3;338.26;0.13
353;2;6;969.29;0.28
353;4;8;39.32;0.26
354;1;5;619.19;0.23
354;5;5;807.86;0.2
354;6;6;320.15;0.22
355;7;1;279.02;0.27
355;3;2;908.38;0.08
355;3;6;935.28;0.08
355;2;3;726.66;0.07
356;1;3;195.6;0.21
356;3;6;316.77;0.23
356;4;4;511.79;0.03
356;6;7;415.56;0.16
356;6;8;399.87;0.26
357;7;3;47.78;0.19
357;1;9;282.4;0.29
358;7;8;353.8;0.01
358;1;8;293.6;0.04
359;7;2;131.83;0.1
359;2;2;600.78;0.16
359;1;1;626.55;0.11
359;3;3;379.91;0.18
360;3;5;309.09;0.07
360;4;4;537.29;0.25
361;8;2;829.08;0.16
361;5;2;181.96;0.18
361;6;6;165.43;0.07
362;2;8;601.6;0.25
363;6;3;694.56;0.01
363;10;10;457.05;0.2
363;5;8;307.92;0.05
364;4;7;754.73;0.24
365;10;5;200.68;0.27
365;3;3;709.42;0.08
366;1;7;828.1;0.22
366;3;2;436.23;0.13
366;8;7;792.38;0.14
366;3;9;795.81;0.17
366;7;1;124.73;0.24
367;3;5;140.98;0.09
368;4;10;645.94;0.14
368;9;3;312.39;0.18
368;8;7;141.53;0.2
369;3;7;110.77;0.22
369;7;7;255.85;0.13
369;10;8;888.27;0.07
370;1;3;422.42;0.26
370;3;4;271.92;0.04
370;2;7;169.42;0.25
371;1;1;684.21;0.27
371;10;4;228.17;0.12
371;6;6;385.05;0.21
372;10;9;217.3;0.12
372;2;8;352.98;0.01
372;2;2;377.22;0.03
372;1;10;579.65;0.09
373;9;3;688.17;0.02
373;2;10;891.9;0.24
374;10;6;526.38;0.26
374;8;4;718.37;0.02
374;4;9;259.29;0.23
374;7;3;124.23;0.03
374;6;6;169.23;0.23
375;8;9;444.59;0.03
375;2;4;352.53;0.01
375;8;4;574.88;0.07
375;3;10;751.85;0.17
376;1;2;151.1;0.05
376;9;7;268.62;0.17
377;1;1;127.12;0.07
378;8;8;588.49;0.16
378;10;5;763.83;0.15
378;5;6;185.39;0.24
378;1;10;666.74;0.09
379;2;4;307.79;0.16
379;8;2;673.81;0.2
379;5;2;679.2;0.25
379;3;6;303.93;0.04
380;7;4;481.52;0.03
380;2;7;534.05;0.24
380;2;6;301.26;0.16
380;2;7;341.99;0.21
381;8;6;821.4;0.18
381;2;7;743.63;0.23
381;9;9;449.97;0.3
381;8;2;375.61;0.29
382;5;5;738.43;0.0
383;7;1;231.35;0.29
383;6;4;391.84;0.26
383;2;3;747.42;0.08
384;7;2;739.21;0.15
384;7;9;227.37;0.03
384;9;9;644.07;0.08
384;10;4;826.21;0.03
385;2;3;359.54;0.23
385;7;4;159.86;0.2
386;6;8;486.45;0.06
386;2;6;206.77;0.17
386;4;9;991.99;0.27
387;3;2;385.38;0.19
388;4;8;788.59;0.09
388;10;2;221.28;0.17
388;6;4;958.76;0.23
388;6;6;127.13;0.07
388;9;4;831.64;0.29
389;1;8;164.39;0.01
390;9;9;206.27;0.16
390;7;1;332.57;0.19
390;10;8;341.42;0.21
390;10;10;957.67;0.22
390;3;1;750.08;0.24
391;7;2;493.93;0.25
391;3;6;579.04;0.11
392;4;6;354.32;0.04
392;7;6;328.56;0.14
392;5;3;23.78;0.17
392;5;10;129.54;0.16
392;5;7;263.79;0.14
393;6;9;710.17;0.26
393;6;7;992.93;0.16
393;4;6;955.18;0.05
393;2;1;80.46;0.13
394;4;2;803.03;0.07
394;10;3;141.47;0.21
394;9;4;942.28;0.18
395;5;10;340.62;0.03
395;8;6;295.07;0.22
395;2;7;744.29;0.16
396;9;7;998.37;0.27
396;8;2;535.02;0.12
396;1;6;733.83;0.07
396;9;10;988.14;0.1
397;3;7;101.42;0.23
397;9;6;47.26;0.1
397;6;6;83.54;0.16
398;7;1;634.66;0.07
399;10;8;279.19;0.09
399;9;9;709.31;0.28
399;7;3;248.4;0.27
399;1;6;663.98;0.26
400;3;5;808.13;0.28
400;6;2;416.53;0.3
400;6;10;763.1;0.29
400;6;9;946.19;0.3
401;6;4;117.3;0.25
401;7;1;473.34;0.18
401;7;1;323.63;0.21
402;8;10;990.46;0.13
402;7;2;940.68;0.05
402;10;5;936.95;0.22
402;7;8;537.4;0.04
402;3;2;253.81;0.19
403;6;4;237.57;0.16
403;7;2;587.74;0.11
404;4;1;914.11;0.01
404;2;9;383.58;0.2
404;3;9;727.17;0.2
404;10;1;474.49;0.14
404;10;3;563.91;0.09
405;5;3;993.7;0.05
406;7;5;584.15;0.14
406;8;4;851.76;0.21
406;3;4;262.54;0.23
406;4;7;220.89;0.24
407;4;8;901.78;0.19
407;9;4;45.9;0.21
407;2;5;615.2;0.14
407;1;7;515.88;0.1
408;2;5;280.3;0.12
409;1;6;586.91;0.11
409;1;8;281.77;0.11
410;3;8;909.59;0.2
410;7;7;68.83;0.1
410;7;4;660.47;0.13
410;2;8;539.11;0.1
411;1;4;481.46;0.17
411;5;1;488.28;0.2
411;4;10;34.8;0.2
411;9;2;963.17;0.06
411;9;3;857.67;0.11
412;6;1;224.86;0.13
413;10;6;166.88;0.23
413;5;10;175.81;0.25
413;3;2;54.44;0.14
413;2;3;192.59;0.06
414;8;7;427.2;0.22
414;8;10;131.34;0.18
414;1;6;699.36;0.28
414;4;6;111.74;0.0
414;5;1;924.88;0.23
415;2;6;531.45;0.09
416;9;1;212.96;0.0
417;5;6;82.97;0.11
418;7;7;46.49;0.16
418;3;5;943.85;0.3
419;5;3;565.77;0.17
420;9;6;880.86;0.19
420;9;3;220.91;0.22
420;2;2;793.21;0.28
421;3;10;53.94;0.17
421;6;2;124.4;0.27
421;4;4;867.51;0.15
422;8;9;380.27;0.03
423;9;5;484.23;0.22
423;7;6;412.53;0.27
423;8;3;459.95;0.3
423;4;9;103.14;0.16
424;10;8;588.67;0.24
424;6;6;262.78;0.12
424;6;5;300.13;0.17
425;1;7;966.31;0.14
425;5;1;383.11;0.25
425;10;2;861.94;0.0
425;1;10;418.6;0.17
425;7;2;236.28;0.17
426;8;3;624.19;0.09
426;4;2;996.94;0.14
426;5;3;173.12;0.29
426;2;1;945.63;0.28
426;10;1;622.95;0.03
427;4;4;506.78;0.01
427;4;7;928.81;0.02
427;5;8;229.2;0.28
427;6;1;679.73;0.23
428;10;2;111.79;0.26
428;5;4;333.06;0.05
428;9;1;726.71;0.01
428;6;6;635.62;0.02
428;4;7;32.79;0.19
429;2;7;389.27;0.1
429;8;7;111.33;0.18
429;3;7;515.48;0.19
429;9;8;493.63;0.25
430;6;9;638.76;0.11
430;7;9;61.4;0.28
430;1;10;991.42;0.06
430;5;1;886.03;0.3
430;8;5;312.67;0.23
431;4;10;84.25;0.15
432;2;10;167.2;0.01
432;4;6;252.03;0.13
432;8;9;493.68;0.28
432;10;1;740.32;0.14
432;1;6;756.71;0.06
433;4;3;463.17;0.0
434;1;10;680.0;0.17
434;4;9;105.09;0.08
434;4;7;27.06;0.0
434;7;6;144.26;0.1
434;5;1;18.89;0.1
435;1;6;506.07;0.24
435;10;9;225.05;0.16
435;9;2;682.99;0.14
435;10;6;300.52;0.21
435;8;6;13.98;0.28
436;6;7;157.15;0.25
436;10;9;49.61;0.15
436;1;4;526.03;0.15
436;1;6;135.09;0.05
436;1;4;282.58;0.28
437;4;3;211.14;0.25
438;3;10;48.72;0.09
438;7;1;137.05;0.05
438;7;7;683.7;0.17
438;8;9;107.39;0.24
438;6;2;100.06;0.22
439;10;7;849.47;0.19
439;9;7;873.65;0.02
439;2;10;407.83;0.21
439;6;3;358.54;0.26
439;7;9;129.41;0.12
440;3;5;865.23;0.14
440;10;5;427.8;0.17
441;10;10;275.99;0.2
442;1;10;617.52;0.08
442;7;8;672.22;0.1
442;6;3;296.14;0.12
443;6;1;695.79;0.15
443;1;6;29.12;0.14
443;7;3;516.68;0.26
443;2;3;229.6;0.16
444;8;9;978.14;0.29
444;1;1;714.84;0.17
445;7;2;769.39;0.22
445;9;1;893.5;0.22
445;6;10;214.83;0.24
445;9;6;256.52;0.13
445;9;2;892.82;0.02
446;4;7;561.36;0.26
446;2;8;509.34;0.23
446;2;10;64.11;0.03
447;1;1;292.15;0.04
447;5;10;208.97;0.01
447;1;7;565.63;0.21
448;6;6;568.6;0.06
448;8;3;181.47;0.13
448;3;8;155.18;0.05
448;6;5;664.83;0.08
448;9;6;313.89;0.05
449;10;3;270.06;0.02
449;1;8;471.62;0.15
449;1;8;269.81;0.14
449;2;7;217.4;0.27
449;1;10;699.53;0.14
450;10;8;132.87;0.19
450;8;7;345.78;0.15
451;3;5;874.08;0.01
452;4;4;848.97;0.03
452;1;5;473.21;0.27
453;2;1;86.38;0.05
454;4;8;101.8;0.21
454;8;1;315.25;0.04
454;8;9;906.04;0.28
455;2;3;565.3;0.05
455;4;3;366.44;0.25
455;10;7;283.7;0.01
455;5;8;238.09;0.07
456;2;5;255.7;0.12
456;10;10;483.2;0.29
456;5;10;412.56;0.26
456;2;6;544.11;0.27
456;2;1;196.45;0.02
457;6;7;835.25;0.08
457;10;1;376.58;0.07
458;1;3;606.84;0.06
458;10;10;135.78;0.06
458;6;4;345.04;0.26
459;8;4;916.14;0.03
459;10;1;300.0;0.04
460;7;9;637.13;0.19
461;9;7;451.19;0.02
461;2;8;823.38;0.2
461;3;2;180.43;0.12
461;7;1;389.89;0.29
461;8;8;889.09;0.05
462;6;8;506.52;0.02
463;3;3;356.73;0.17
464;1;2;601.62;0.22
465;9;8;524.07;0.24
465;6;7;382.57;0.21
465;6;7;202.3;0.04
466;2;1;647.03;0.24
466;5;4;667.55;0.24
466;9;3;894.97;0.28
466;3;3;229.92;0.2
466;6;3;648.87;0.17
467;6;4;330.44;0.26
467;2;5;497.59;0.1
467;10;5;227.88;0.11
467;5;10;786.06;0.17
468;3;5;967.65;0.14
468;1;2;71.64;0.17
469;6;2;663.98;0.22
470;1;8;967.72;0.1
470;4;3;330.49;0.13
470;9;6;187.93;0.03
470;5;6;571.03;0.22
470;1;5;630.28;0.16
471;8;3;523.29;0.19
471;4;6;725.12;0.02
472;2;6;856.53;0.28
472;3;4;388.2;0.09
472;2;6;486.21;0.0
472;1;9;41.93;0.18
472;7;2;34.37;0.08
473;7;6;940.93;0.07
473;1;7;420.11;0.25
474;6;5;805.79;0.06
474;6;7;913.52;0.13
474;9;9;110.74;0.01
474;5;3;99.72;0.18
474;8;6;811.64;0.11
475;7;9;356.93;0.19
475;2;3;85.42;0.15
475;8;3;94.6;0.22
475;3;6;727.57;0.11
476;4;5;721.27;0.19
476;7;3;925.12;0.09
476;9;3;192.49;0.21
476;4;6;337.35;0.17
476;6;4;358.53;0.27
477;10;3;286.89;0.28
477;6;2;809.31;0.05
477;9;6;119.87;0.15
477;10;2;846.76;0.03
477;5;2;139.02;0.14
478;6;9;322.17;0.27
479;5;10;297.58;0.12
480;9;4;193.43;0.15
481;2;5;750.21;0.24
481;9;3;632.93;0.03
481;9;1;957.16;0.19
481;3;6;506.81;0.11
481;3;6;184.21;0.23
482;5;6;829.01;0.16
482;3;10;819.63;0.26
482;4;3;277.98;0.25
482;6;9;120.58;0.04
483;3;1;903.15;0.28
483;1;6;195.3;0.28
484;1;1;630.51;0.27
485;6;6;94.93;0.14
485;2;3;73.4;0.01
485;1;9;468.16;0.09
486;1;6;230.58;0.25
486;2;7;990.26;0.1
486;7;4;868.43;0.01
486;10;10;566.3;0.2
486;4;9;786.04;0.22
487;9;2;417.18;0.29
487;5;1;643.38;0.29
487;10;3;402.9;0.14
487;1;7;819.18;0.03
488;6;7;538.59;0.07
488;8;7;44.75;0.02
488;4;7;448.31;0.03
488;5;2;441.92;0.17
489;4;9;113.02;0.18
490;2;10;767.68;0.28
491;7;3;358.56;0.15
491;8;10;971.52;0.07
491;5;8;233.02;0.3
492;8;5;401.99;0.14
492;1;7;510.24;0.05
492;7;8;496.85;0.28
493;6;7;175.56;0.05
494;4;1;915.77;0.04
494;6;10;935.29;0.04
495;9;5;346.97;0.11
496;6;10;846.88;0.25
497;5;4;899.95;0.08
497;5;3;77.84;0.18
497;2;9;279.17;0.21
497;10;8;460.9;0.29
498;8;10;879.63;0.13
499;1;8;39.43;0.11
500;6;3;378.62;0.2
501;2;9;298.5;0.24
501;6;3;390.15;0.1
502;8;9;676.41;0.08
502;8;4;350.69;0.24
502;7;1;409.88;0.01
502;5;8;110.84;0.1
503;9;6;834.8;0.23
503;4;2;577.69;0.08
503;6;3;833.04;0.05
503;8;1;428.1;0.3
503;3;7;925.08;0.0
504;6;7;768.41;0.03
504;2;10;336.63;0.25
504;9;8;352.68;0.21
504;9;5;788.65;0.05
504;4;2;551.55;0.1
505;6;4;352.32;0.14
505;4;6;184.37;0.24
505;4;5;91.5;0.05
505;5;4;666.71;0.23
505;2;6;157.84;0.29
506;1;6;537.93;0.13
506;3;10;784.5;0.01
506;2;5;717.05;0.27
506;6;7;233.74;0.17
506;5;3;957.49;0.18
507;5;7;935.4;0.15
507;10;1;733.54;0.17
507;9;6;218.69;0.1
507;4;4;811.25;0.07
508;3;2;113.83;0.27
509;5;4;417.24;0.04
509;4;5;28.57;0.22
509;1;4;109.87;0.23
509;4;6;486.12;0.28
509;3;8;62.21;0.0
510;2;2;826.63;0.06
511;5;3;891.93;0.1
511;8;6;160.21;0.28
511;1;3;128.12;0.06
511;7;1;890.63;0.24
511;8;2;78.17;0.26
512;3;1;460.57;0.04
512;9;8;550.03;0.28
513;4;9;878.21;0.28
514;5;1;783.18;0.16
514;1;3;336.94;0.05
514;1;5;563.26;0.24
514;7;8;731.61;0.15
515;10;5;610.86;0.29
515;3;4;958.77;0.1
516;9;9;208.03;0.23
516;8;10;852.18;0.19
517;5;8;992.39;0.04
517;4;6;875.94;0.12
517;3;2;78.08;0.01
517;4;1;304.95;0.12
518;4;10;36.03;0.29
518;7;1;727.0;0.22
519;4;2;548.56;0.13
520;8;8;504.67;0.26
520;6;10;990.85;0.26
520;9;2;622.15;0.13
521;8;1;449.48;0.15
521;2;4;298.58;0.23
521;7;1;824.73;0.19
522;6;8;806.9;0.14
522;6;9;253.7;0.23
522;3;9;302.96;0.19
522;9;10;774.7;0.26
522;9;9;245.23;0.11
523;9;8;103.08;0.16
523;2;3;337.48;0.28
523;3;7;653.2;0.15
523;3;7;196.97;0.29
523;6;3;608.15;0.23
524;9;6;173.49;0.22
525;8;5;834.17;0.2
525;3;7;468.12;0.12
525;7;1;244.15;0.3
525;9;2;158.09;0.2
526;7;7;471.2;0.27
527;8;6;439.58;0.2
527;6;5;879.15;0.24
527;4;3;585.79;0.14
527;9;7;335.17;0.15
527;7;2;908.34;0.28
528;9;5;899.95;0.3
528;10;8;960.94;0.19
529;6;4;140.59;0.2
530;9;1;544.65;0.06
531;9;7;62.2;0.12
531;9;9;356.97;0.23
531;7;4;354.38;0.09
531;4;6;874.5;0.12
532;2;9;194.7;0.27
532;7;9;98.94;0.15
532;9;4;331.49;0.15
532;7;6;261.3;0.11
532;9;10;551.24;0.04
533;6;1;97.41;0.18
534;3;3;729.79;0.27
534;4;2;925.54;0.17
535;4;3;884.51;0.16
535;7;6;201.95;0.07
536;6;3;872.86;0.01
536;5;8;282.27;0.04
536;2;7;32.17;0.19
537;4;9;266.17;0.16
537;4;5;254.99;0.18
537;9;10;994.04;0.05
537;6;2;227.13;0.18
537;5;9;813.37;0.12
538;7;5;543.5;0.08
538;3;5;466.51;0.0
539;1;6;752.19;0.17
539;7;8;94.38;0.13
539;1;2;614.83;0.24
539;5;9;37.85;0.27
540;10;1;31.92;0.17
540;9;2;880.81;0.02
540;7;1;561.4;0.12
540;9;10;879.96;0.23
540;3;1;977.12;0.16
541;3;8;30.32;0.2
541;1;8;387.55;0.14
542;8;8;105.88;0.04
543;10;3;558.81;0.03
543;5;2;293.96;0.08
543;4;5;997.81;0.03
543;5;9;187.04;0.2
543;4;1;115.8;0.05
544;7;4;576.9;0.22
544;8;2;311.35;0.18
545;8;2;637.6;0.02
546;3;5;696.14;0.05
546;6;6;411.43;0.03
546;1;1;660.85;0.01
547;3;5;176.1;0.28
547;8;8;423.59;0.16
547;7;10;661.5;0.1
547;4;4;90.24;0.02
547;5;5;140.6;0.04
548;8;2;922.75;0.15
548;4;9;736.82;0.24
548;5;9;537.86;0.21
548;8;1;408.8;0.29
548;6;7;532.65;0.12
549;4;10;89.1;0.1
549;5;9;815.49;0.26
550;8;8;48.71;0.17
550;9;6;841.87;0.18
550;10;6;707.58;0.05
551;3;6;483.71;0.13
551;4;8;207.72;0.07
551;3;7;420.8;0.12
551;9;5;434.78;0.04
552;6;1;421.86;0.01
552;4;5;96.77;0.22
553;1;1;705.21;0.08
553;3;1;377.19;0.03
554;2;7;221.16;0.06
554;9;10;767.78;0.19
554;1;2;69.41;0.17
554;3;10;368.73;0.18
555;5;7;747.45;0.11
555;6;2;257.55;0.21
555;6;4;607.04;0.16
555;1;4;158.85;0.13
556;4;9;858.32;0.0
556;2;7;578.96;0.24
556;9;8;850.81;0.04
556;1;7;441.47;0.27
557;9;4;937.84;0.06
557;8;5;680.36;0.22
557;8;3;36.23;0.05
557;4;8;137.16;0.22
558;7;7;503.94;0.06
558;7;8;369.4;0.08
558;7;1;764.84;0.03
558;10;8;447.65;0.23
559;5;2;554.33;0.24
560;8;6;425.98;0.04
561;5;9;946.66;0.23
561;7;1;877.13;0.13
561;2;2;260.79;0.09
561;10;1;708.73;0.15
562;9;5;761.21;0.26
562;7;9;400.57;0.28
562;5;5;852.62;0.28
563;1;6;515.06;0.17
563;5;5;417.87;0.23
563;6;8;658.48;0.01
564;4;1;599.92;0.27
564;8;7;829.16;0.09
564;1;4;698.91;0.29
564;9;1;994.07;0.18
565;7;2;484.9;0.09
566;3;6;747.02;0.18
566;10;10;981.9;0.08
566;10;9;890.35;0.1
567;8;3;199.61;0.23
568;8;3;288.39;0.17
568;6;1;314.3;0.27
569;2;7;523.31;0.23
570;5;2;56.32;0.19
570;6;2;849.28;0.03
570;5;7;641.19;0.28
570;5;1;867.73;0.17
571;2;9;327.13;0.19
571;6;2;131.79;0.28
571;1;8;582.01;0.03
571;9;1;841.8;0.11
571;8;3;771.68;0.03
572;1;5;37.22;0.0
572;5;3;900.46;0.1
572;6;1;775.57;0.27
572;2;4;338.56;0.22
573;4;3;101.66;0.29
573;2;2;80.31;0.28
574;6;5;669.44;0.1
575;7;10;824.88;0.08
575;6;9;478.16;0.03
575;6;9;643.7;0.15
576;1;10;492.6;0.17
576;6;6;708.24;0.26
576;5;6;783.52;0.02
576;6;9;762.29;0.15
577;10;1;604.11;0.04
577;9;9;417.39;0.27
577;10;5;521.75;0.28
578;10;5;814.49;0.13
579;5;3;576.61;0.19
579;2;5;653.5;0.2
580;9;7;458.77;0.12
580;3;4;543.8;0.27
580;10;5;853.81;0.11
580;5;2;84.68;0.29
581;6;10;941.75;0.17
581;5;8;641.35;0.2
581;8;1;56.74;0.11
582;3;5;254.79;0.03
582;1;2;818.93;0.2
582;5;5;117.05;0.26
582;3;9;96.28;0.0
583;9;10;636.97;0.23
583;4;10;635.72;0.25
583;2;10;467.97;0.12
583;4;3;356.2;0.21
584;6;2;891.51;0.03
584;7;4;177.19;0.2
584;4;3;569.83;0.09
585;5;7;422.46;0.15
585;10;2;617.15;0.16
586;6;10;434.4;0.03
586;1;9;187.95;0.03
586;1;6;845.03;0.09
586;9;7;340.7;0.13
587;8;8;723.64;0.28
587;9;10;672.83;0.26
588;3;2;600.94;0.25
588;3;7;230.67;0.06
589;9;8;135.06;0.09
590;2;6;801.38;0.12
590;9;9;753.1;0.03
590;7;6;302.16;0.11
591;4;9;409.38;0.16
592;5;6;407.02;0.02
592;3;9;837.46;0.26
592;3;3;981.98;0.27
592;3;3;321.32;0.16
592;5;9;221.5;0.03
593;9;3;474.22;0.25
594;1;9;126.94;0.03
594;8;2;659.06;0.05
594;8;6;499.97;0.11
594;5;8;564.46;0.08
595;1;5;786.49;0.3
595;3;6;85.03;0.22
595;8;9;220.87;0.16
595;7;7;174.08;0.17
596;4;4;173.24;0.19
596;4;6;983.52;0.2
596;6;5;743.29;0.13
596;7;6;716.64;0.03
597;4;2;272.04;0.03
597;6;6;694.28;0.12
597;10;4;825.3;0.27
597;5;1;167.58;0.11
597;1;3;903.08;0.22
598;4;1;688.07;0.11
598;8;10;269.25;0.11
599;2;4;337.2;0.17
599;9;9;12.5;0.02
599;7;8;101.97;0.2
599;9;9;940.5;0.25
600;1;3;966.45;0.13
601;9;4;741.26;0.28
601;3;4;34.68;0.07
602;9;1;938.51;0.04
603;10;9;654.19;0.1
604;7;6;805.56;0.03
604;7;6;898.07;0.05
604;9;8;599.16;0.18
604;6;2;151.78;0.22
605;3;9;566.04;0.22
606;7;9;21.91;0.04
606;8;10;776.19;0.13
606;6;8;731.82;0.0
606;1;10;988.55;0.04
606;9;6;58.54;0.09
607;9;1;655.98;0.13
607;4;5;471.39;0.09
608;2;6;595.06;0.17
608;7;5;847.29;0.15
608;9;1;987.0;0.12
608;7;9;417.1;0.1
609;2;6;39.33;0.16
609;2;3;164.42;0.06
609;7;2;41.18;0.23
609;6;1;292.08;0.23
610;4;4;924.79;0.26
611;9;3;284.81;0.01
612;5;5;764.45;0.1
612;6;10;642.9;0.3
612;9;4;721.91;0.04
613;1;4;543.28;0.18
613;2;7;714.36;0.06
613;4;5;623.22;0.24
614;5;9;104.47;0.16
614;4;7;869.34;0.18
614;3;5;483.81;0.23
614;9;10;973.02;0.11
615;8;4;654.83;0.27
615;1;5;811.05;0.02
615;9;3;282.19;0.15
615;2;5;574.9;0.24
616;8;4;171.65;0.3
617;7;8;403.11;0.14
617;1;4;757.69;0.25
617;3;3;570.17;0.2
617;6;1;720.37;0.14
617;6;5;714.58;0.26
618;2;6;515.38;0.19
618;1;7;61.85;0.15
618;10;4;512.07;0.29
618;7;10;594.77;0.07
618;9;10;210.73;0.29
619;6;9;113.18;0.14
620;3;4;203.2;0.05
620;6;6;58.9;0.22
620;5;7;96.64;0.22
621;3;4;874.32;0.26
621;2;2;576.19;0.29
621;4;10;421.48;0.19
622;1;9;555.82;0.08
622;2;6;134.46;0.11
622;10;5;99.9;0.2
622;3;3;431.16;0.12
622;3;4;628.03;0.26
623;3;6;386.86;0.03
623;9;3;643.63;0.05
623;3;2;689.93;0.03
623;8;7;234.88;0.24
624;7;6;132.42;0.02
625;2;6;648.06;0.07
625;7;4;794.41;0.15
625;6;8;565.77;0.12
625;7;4;166.99;0.29
626;8;5;415.11;0.02
626;2;7;224.4;0.16
626;10;10;542.06;0.21
627;8;10;565.79;0.08
627;6;9;247.31;0.16
627;7;2;557.72;0.01
627;2;4;955.87;0.09
627;10;10;453.52;0.19
628;8;4;284.09;0.17
628;10;10;701.26;0.05
628;9;10;475.66;0.17
628;1;8;634.98;0.08
629;2;3;484.65;0.07
629;4;5;940.03;0.13
629;3;7;295.45;0.23
630;1;8;689.39;0.25
630;3;7;957.9;0.17
630;7;5;683.72;0.02
631;6;5;199.76;0.03
631;9;3;341.62;0.2
631;10;5;67.27;0.14
632;9;8;777.62;0.03
632;8;1;265.02;0.19
632;7;5;571.33;0.15
632;3;6;897.06;0.22
633;9;6;558.31;0.13
633;5;8;637.74;0.06
634;4;9;286.37;0.24
634;4;4;420.16;0.02
634;7;1;401.03;0.04
634;10;3;935.92;0.03
634;3;5;565.58;0.12
635;1;5;150.61;0.15
635;8;9;468.14;0.04
635;6;1;225.77;0.15
636;7;1;937.68;0.07
636;8;8;19.46;0.03
636;5;4;688.26;0.09
636;7;3;17.78;0.21
637;8;9;386.89;0.16
638;2;7;379.83;0.02
638;5;10;683.41;0.15
638;2;2;562.95;0.27
638;10;10;889.8;0.21
638;1;5;378.19;0.13
639;6;7;798.65;0.17
640;4;9;526.46;0.25
641;9;5;514.94;0.26
641;5;1;212.85;0.14
641;7;1;143.7;0.23
641;4;2;284.91;0.28
642;2;10;690.05;0.23
642;9;9;836.2;0.18
643;3;10;54.96;0.06
643;4;8;910.7;0.29
643;2;8;448.09;0.11
643;3;7;395.53;0.3
644;8;7;272.96;0.17
644;2;10;767.47;0.22
644;7;2;556.33;0.18
644;8;6;738.51;0.12
645;2;3;185.93;0.2
645;2;5;892.21;0.14
645;7;5;908.5;0.15
645;2;6;229.74;0.02
645;2;8;800.69;0.13
646;1;6;271.2;0.28
646;3;5;21.44;0.14
646;4;2;529.16;0.26
646;9;5;305.95;0.09
647;3;9;60.35;0.2
647;6;4;924.31;0.25
647;4;4;334.0;0.03
647;4;2;851.39;0.26
647;8;5;222.12;0.22
648;4;10;142.53;0.19
648;4;8;957.29;0.26
648;10;10;99.09;0.13
649;3;9;103.44;0.28
649;7;3;915.15;0.05
649;7;5;235.31;0.01
649;2;7;712.7;0.05
649;2;2;949.17;0.05
650;10;7;187.35;0.21
650;5;10;789.27;0.28
650;1;5;395.15;0.06
650;10;10;772.5;0.3
651;10;6;184.29;0.1
651;1;3;172.59;0.18
651;4;5;705.84;0.21
