id_entrega;id_pedido;data_entrega;transportadora; custo_frete 
607;638;26/08/2024;SolidZ; 11.62 
608;639;29/08/2024;SolidZ; 468.11 
609;640;02/11/2024;SolidZ; 13.44 
610;641;12/03/2024;SolidZ; 20.97 
611;642;09/06/2024;SolidZ; 52.75 
612;643;19/01/2024;SolidZ; 35.47 
613;644;26/02/2024;SolidZ; 429.46 
614;645;03/08/2024;SolidZ; 40.11 
615;646;30/07/2024;SolidZ; 12.14 
616;647;21/01/2024;SolidZ; 33.79 
617;648;10/10/2024;SolidZ; 17.61 
618;649;06/09/2024;SolidZ; 232.56 
619;650;31/01/2024;SolidZ; 8.12 
620;651;22/10/2024;SolidZ; 16.13 
621;652;31/07/2024;ExpressA; 51.54 
622;653;12/10/2024;ExpressA; 40.44 
623;654;23/01/2024;ExpressA; 307.03 
624;655;20/01/2024;ExpressA; 25.16 
625;656;27/11/2024;ExpressA; 35.79 
626;657;30/04/2024;ExpressA; 36.77 
627;658;09/04/2024;ExpressA; 44.27 
628;659;29/04/2024;ExpressA; 99.09 
629;660;27/01/2024;ExpressA; 22.73 
630;661;02/06/2024;ExpressA; 45.95 
631;662;04/09/2024;ExpressA; 54.94 
632;663;16/09/2024;ExpressA; 22.52 
633;664;06/01/2024;SolidZ; 71.73 
634;665;23/05/2024;SolidZ; 40.84 
635;666;11/10/2024;SolidZ; 29.47 
636;667;30/11/2024;SolidZ; 46.53 
637;668;13/12/2024;SolidZ; 21.06 
638;669;08/08/2024;SolidZ; 105.92 
639;671;11/06/2024;SolidZ; 28.18 
640;672;16/03/2024;SolidZ; 8.47 
641;673;10/04/2024;SolidZ; 11.72 
642;674;29/06/2024;SolidZ; 19.89 
643;675;09/05/2024;SolidZ; 223.83 
644;676;01/02/2024;SolidZ; 14.08 
645;677;23/09/2024;SolidZ; 7.03 
646;678;30/11/2024;SolidZ; 56.73 
647;679;16/01/2024;SolidZ; 6.31 
648;680;17/12/2024;SolidZ; 178.63 
649;681;06/12/2024;SolidZ; 15.59 
650;682;21/07/2024;SolidZ; 43.38 
651;683;21/01/2024;ExpressA; 24.96 
652;684;02/04/2024;ExpressA; 5.98 
653;685;08/10/2024;ExpressA; 10.08 
654;686;24/12/2024;ExpressA; 36.24 
655;687;14/11/2024;ExpressA; 35.87 
656;688;29/02/2024;ExpressA; 25.42 
657;689;03/08/2024;ExpressA; 6.08 
658;690;10/04/2024;ExpressA; 188.96 
659;691;04/01/2024;ExpressA; 29.7 
660;692;12/02/2024;ExpressA; 35.35 
661;693;08/11/2024;ExpressA; 5.25 
662;694;17/06/2024;ExpressA; 25.23 
663;695;13/07/2024;SolidZ; 141.68 
664;696;03/02/2024;SolidZ; 31.05 
665;697;05/02/2024;ExpressA; 32.58 
666;698;25/06/2024;ExpressA; 54.69 
667;699;17/07/2024;ExpressA; 18.73 
668;700;06/06/2024;ExpressA; 271.11 
669;701;03/09/2024;ExpressA; 13.78 
670;702;01/01/2025;ExpressA; 14.68 
671;703;08/12/2024;ExpressA; 3.33 
672;704;11/12/2024;ExpressA; 13.19 
673;705;02/12/2024;ExpressA; 36.6 
674;707;23/11/2024;ExpressA; 31.4 
675;708;26/04/2024;ExpressA; 9.07 
676;709;11/10/2024;ExpressA; 7.54 
677;710;24/05/2024;SolidZ; 16.94 
678;711;07/04/2024;SolidZ; 157.29 
679;712;07/11/2024;SolidZ; 14.32 
680;713;15/11/2024;SolidZ; 23.68 
681;714;01/08/2024;SolidZ; 54.82 
682;715;13/11/2024;SolidZ; 25.76 
683;716;06/07/2024;SolidZ; 263.01 
684;717;23/07/2024;SolidZ; 40.42 
685;718;31/12/2024;SolidZ; 0.7 
686;719;04/08/2024;SolidZ; 12.32 
687;720;05/09/2024;SolidZ; 22.56 
688;721;26/08/2024;SolidZ; 354.13 
689;722;21/10/2024;SolidZ; 24.51 
690;723;09/01/2024;SolidZ; 8.6 
691;724;21/03/2024;ExpressA; 55.84 
692;725;19/11/2024;ExpressA; 15.09 
693;726;05/10/2024;ExpressA; 395.17 
694;727;21/07/2024;ExpressA; 44.63 
695;728;04/08/2024;ExpressA; 17.65 
696;729;03/04/2024;ExpressA; 50.81 
697;730;17/03/2024;ExpressA; 32.11 
698;731;06/06/2024;ExpressA; 452.62 
699;732;04/06/2024;ExpressA; 12.94 
700;733;21/05/2024;ExpressA; 46.6 
701;734;20/03/2024;ExpressA; 4.48 
702;735;18/11/2024;ExpressA; 35.81 
703;736;03/07/2024;SolidZ; 220.65 
704;737;13/07/2024;SolidZ; 9.31 
705;738;08/06/2024;SolidZ; 4.43 
706;740;24/02/2024;SolidZ; 23.73 
707;741;24/12/2024;SolidZ; 10.69 
708;742;03/10/2024;SolidZ; 111.68 
709;743;06/11/2024;SolidZ; 20.28 
710;744;24/03/2024;SolidZ; 20.8 
711;745;07/06/2024;SolidZ; 26.88 
712;746;04/01/2024;SolidZ; 39.15 
713;747;08/11/2024;SolidZ; 307.57 
714;748;28/09/2024;SolidZ; 1.51 
715;749;07/03/2024;SolidZ; 26.2 
716;750;21/04/2024;SolidZ; 45.89 
717;751;28/08/2024;SolidZ; 2.96 
718;752;24/05/2024;SolidZ; 214.19 
719;753;23/01/2024;SolidZ; 22.83 
720;754;04/03/2024;SolidZ; 47.72 
721;755;17/10/2024;SolidZ; 28.86 
722;756;22/03/2024;SolidZ; 33.86 
723;757;18/07/2024;SolidZ; 154.94 
724;758;09/03/2024;ExpressA; 39.08 
725;759;06/07/2024;ExpressA; 16.47 
726;760;16/06/2024;ExpressA; 26.14 
727;761;26/07/2024;ExpressA; 21.81 
728;762;12/06/2024;ExpressA; 463.55 
729;763;05/04/2024;ExpressA; 3.15 
730;764;06/09/2024;ExpressA; 10.24 
731;765;11/03/2024;ExpressA; 42.52 
732;766;08/12/2024;ExpressA; 26.18 
733;767;23/01/2024;ExpressA; 129.51 
734;768;15/11/2024;ExpressA; 14.82 
735;769;28/03/2024;ExpressA; 18.68 
736;770;24/01/2024;SolidZ; 27.35 
737;771;22/04/2024;SolidZ; 36.89 
738;773;24/03/2024;SolidZ; 449.52 
739;774;26/12/2024;SolidZ; 20.94 
740;775;18/03/2024;SolidZ; 11.91 
741;776;21/05/2024;SolidZ; 30.8 
742;777;28/09/2024;SolidZ; 29.84 
743;778;07/12/2024;SolidZ; 27.15 
744;779;17/06/2024;SolidZ; 35.93 
745;780;17/07/2024;SolidZ; 38.16 
746;781;19/09/2024;SolidZ; 10.47 
747;782;05/08/2024;SolidZ; 7.93 
748;783;07/03/2024;SolidZ; 105.87 
749;784;18/08/2024;SolidZ; 39.93 
750;785;10/06/2024;SolidZ; 13.96 
751;786;04/05/2024;SolidZ; 47.88 
752;787;28/05/2024;SolidZ; 24.53 
753;788;07/12/2024;SolidZ; 384.75 
754;789;12/07/2024;SolidZ; 27.91 
755;790;21/08/2024;SolidZ; 17.12 
756;791;20/04/2024;SolidZ; 54.7 
757;792;26/05/2024;SolidZ; 32.32 
758;793;09/08/2024;SolidZ; 244.61 
759;794;07/03/2024;SolidZ; 32.05 
760;795;05/05/2024;ExpressA; 30.98 
761;796;07/08/2024;ExpressA; 21.87 
762;797;11/10/2024;ExpressA; 19.33 
763;798;22/12/2024;ExpressA; 162.54 
764;799;23/08/2024;ExpressA; 49.98 
765;800;15/01/2024;ExpressA; 29.21 
766;801;02/06/2024;ExpressA; 6.07 
767;802;29/08/2024;ExpressA; 23.58 
768;803;08/07/2024;ExpressA; 29.73 
769;804;01/06/2024;ExpressA; 14.79 
770;805;27/03/2024;ExpressA; 22.58 
771;806;24/01/2024;ExpressA; 32.34 
772;807;30/06/2024;SolidZ; 43.94 
773;808;16/11/2024;SolidZ; 491.2 
774;809;07/06/2024;SolidZ; 5.35 
775;810;19/03/2024;SolidZ; 27.14 
776;812;21/07/2024;SolidZ; 14.72 
777;813;18/08/2024;SolidZ; 33.89 
778;814;01/06/2024;SolidZ; 439.92 
779;815;22/09/2024;SolidZ; 33.29 
780;816;12/03/2024;SolidZ; 16.72 
781;817;14/08/2024;SolidZ; 55.43 
782;818;11/05/2024;SolidZ; 39.81 
783;819;28/12/2024;SolidZ; 359.33 
784;820;28/01/2024;SolidZ; 18.5 
785;821;27/10/2024;SolidZ; 39.7 
786;822;07/04/2024;ExpressA; 19.38 
787;823;18/02/2024;ExpressA; 11.72 
788;824;01/01/2024;ExpressA; 259.93 
789;825;16/06/2024;ExpressA; 49.86 
790;826;02/09/2024;ExpressA; 40.31 
791;827;09/08/2024;ExpressA; 43.95 
792;828;11/04/2024;ExpressA; 20.59 
793;829;19/10/2024;ExpressA; 159.42 
794;830;23/07/2024;ExpressA; 42.87 
795;831;23/07/2024;ExpressA; 28.6 
796;832;23/02/2024;ExpressA; 48.91 
797;833;08/10/2024;ExpressA; 22.18 
798;834;05/10/2024;SolidZ; 378.21 
799;835;19/01/2024;SolidZ; 43.45 
800;836;13/01/2024;SolidZ; 19.87 
801;837;23/12/2024;SolidZ; 1.41 
802;838;22/12/2024;SolidZ; 11.81 
803;839;16/11/2024;SolidZ; 457.88 
804;840;27/03/2024;SolidZ; 34.53 
805;841;20/03/2024;SolidZ; 29.59 
806;842;08/03/2024;SolidZ; 24.9 
807;843;15/12/2024;ExpressA; 31.69 
808;845;01/08/2024;ExpressA; 10.26 
809;846;05/07/2024;ExpressA; 41.18 
810;847;03/02/2024;ExpressA; 12.62 
811;848;27/04/2024;ExpressA; 16.8 
812;849;01/10/2024;ExpressA; 15.02 
813;850;18/07/2024;ExpressA; 7.56 
814;851;23/05/2024;ExpressA; 28.29 
815;852;18/08/2024;ExpressA; 13.54 
816;853;29/04/2024;ExpressA; 34.22 
817;854;20/12/2024;ExpressA; 14.01 
818;855;25/01/2024;ExpressA; 23.2 
819;856;30/01/2024;SolidZ; 26,00 
820;857;15/03/2024;ExpressA; 57.32 
821;858;30/08/2024;ExpressA; 10.75 
822;859;24/01/2024;ExpressA; 53.16 
823;860;12/06/2024;ExpressA; 26.61 
824;861;10/02/2024;ExpressA; 0.55 
825;862;27/08/2024;ExpressA; 21.07 
826;863;27/08/2024;ExpressA; 17.7 
827;864;28/02/2024;ExpressA; 60.83 
828;865;07/04/2024;ExpressA; 14.04 
829;866;27/05/2024;ExpressA; 18.59 
830;867;19/09/2024;ExpressA; 3.39 
831;868;12/02/2024;ExpressA; 10.17 
832;869;11/07/2024;SolidZ; 35.99 
833;870;28/08/2024;SolidZ; 25.54 
834;871;12/02/2024;SolidZ; 6.79 
835;872;12/08/2024;SolidZ; 5.56 
836;873;14/07/2024;SolidZ; 21.07 
837;874;16/10/2024;SolidZ; 31.72 
838;875;11/01/2024;SolidZ; 29.21 
839;876;25/08/2024;SolidZ; 1.22 
840;877;20/11/2024;SolidZ; 13.43 
841;878;23/09/2024;SolidZ; 32.25 
842;879;10/03/2024;SolidZ; 41.04 
843;881;23/12/2024;SolidZ; 15.24 
844;882;06/08/2024;SolidZ; 16.84 
845;883;16/07/2024;SolidZ; 15.47 
846;884;15/03/2024;SolidZ; 33.66 
847;885;15/04/2024;SolidZ; 2.03 
848;886;12/08/2024;SolidZ; 29.67 
849;887;04/05/2024;SolidZ; 29.25 
850;888;12/04/2024;SolidZ; 15.98 
851;889;23/09/2024;SolidZ; 25.32 
852;890;09/06/2024;SolidZ; 12.73 
853;891;22/08/2024;ExpressA; 38.06 
854;892;02/10/2024;ExpressA; 2.8 
855;893;17/09/2024;ExpressA; 68.91 
856;894;06/11/2024;ExpressA; 8.1 
857;895;20/05/2024;ExpressA; 9.18 
858;896;15/08/2024;ExpressA; 35.8 
859;897;02/10/2024;ExpressA; 30.47 
860;898;12/11/2024;ExpressA; 5.1 
861;899;28/03/2024;ExpressA; 36.39 
862;900;18/10/2024;ExpressA; 21.04 
863;901;07/08/2024;ExpressA; 28.01 
864;902;24/12/2024;ExpressA; 4.28 
865;903;08/03/2024;SolidZ; 16.44 
866;904;14/09/2024;SolidZ; 15.97 
867;905;17/05/2024;SolidZ; 30.19 
868;906;24/02/2024;SolidZ; 21.2 
869;907;23/12/2024;SolidZ; 35.02 
870;908;31/08/2024;SolidZ; 43.2 
871;909;11/09/2024;ExpressA; 10.62 
872;911;02/11/2024;ExpressA; 30.44 
873;912;13/06/2024;ExpressA; 2.93 
874;913;22/12/2024;ExpressA; 24.4 
875;914;23/09/2024;ExpressA; 19.57 
876;915;08/03/2024;ExpressA; 23.77 
877;916;18/04/2024;ExpressA; 41.9 
878;917;08/03/2024;ExpressA; 15.93 
879;918;20/07/2024;ExpressA; 12.56 
880;919;10/07/2024;ExpressA; 8.47 
881;920;04/01/2024;ExpressA; 7.72 
882;921;14/09/2024;ExpressA; 14.81 
883;922;04/01/2024;SolidZ; 51.31 
884;923;23/12/2024;SolidZ; 33.51 
885;924;26/04/2024;SolidZ; 44.84 
886;925;29/03/2024;SolidZ; 8.74 
887;926;18/07/2024;SolidZ; 1.58 
888;927;01/04/2024;SolidZ; 48.75 
889;928;02/10/2024;SolidZ; 0.97 
890;929;10/12/2024;ExpressA; 72.08 
891;930;11/06/2024;ExpressA; 37.37 
892;931;21/06/2024;ExpressA; 50.21 
893;932;04/02/2024;ExpressA; 16.72 
894;933;14/03/2024;ExpressA; 7.18 
895;934;17/07/2024;ExpressA; 30.52 
896;935;10/10/2024;ExpressA; 29.75 
897;936;29/03/2024;ExpressA; 10.47 
898;937;05/11/2024;ExpressA; 35.98 
899;938;14/08/2024;ExpressA; 11.91 
900;939;13/02/2024;ExpressA; 21.11 
901;940;03/12/2024;ExpressA; 30.03 
902;941;18/05/2024;SolidZ; 10.07 
903;942;29/09/2024;SolidZ; 9.98 
904;944;05/02/2024;SolidZ; 11.64 
905;945;05/02/2024;SolidZ; 6.98 
906;946;29/03/2024;SolidZ; 11.63 
907;947;28/05/2024;ExpressA; 12.47 
908;948;16/01/2024;ExpressA; 28.59 
909;949;22/08/2024;ExpressA; 45.83 
910;950;11/02/2024;ExpressA; 16.49 
911;951;14/09/2024;ExpressA; 10.27 
912;952;07/10/2024;ExpressA; 10.42 
913;953;07/05/2024;ExpressA; 40.64 
914;954;09/01/2024;ExpressA; 28.93 
915;955;18/12/2024;ExpressA; 33.86 
916;956;05/12/2024;ExpressA; 1.22 
917;957;21/11/2024;ExpressA; 30.13 
918;958;25/06/2024;ExpressA; 38.31 
919;959;18/08/2024;ExpressA; 40.66 
920;960;18/11/2024;ExpressA; 31.92 
921;961;20/01/2024;ExpressA; 19.22 
922;962;26/02/2024;ExpressA; 23.42 
923;963;07/02/2024;ExpressA; 41.76 
924;964;27/04/2024;ExpressA; 11.59 
925;965;10/10/2024;ExpressA; 8.73 
926;966;11/09/2024;ExpressA; 19.74 
927;967;03/08/2024;ExpressA; 12.23 
928;968;01/03/2024;ExpressA; 18.5 
929;969;30/03/2024;ExpressA; 34.69 
930;970;28/09/2024;ExpressA; 289.19 
931;971;15/12/2024;ExpressA; 34.83 
932;972;01/02/2024;ExpressA; 34.06 
933;973;14/05/2024;ExpressA; 49.35 
934;974;05/03/2024;ExpressA; 42.51 
935;975;20/07/2024;ExpressA; 331.12 
936;976;12/09/2024;ExpressA; 24.07 
937;977;09/12/2024;ExpressA; 16.23 
938;978;04/06/2024;SolidZ; 22,00 
939;979;21/08/2024;ExpressA; 15.35 
940;980;27/10/2024;ExpressA; 165.61 
941;981;06/02/2024;ExpressA; 34.88 
942;982;27/01/2024;ExpressA; 29.59 
943;983;26/01/2024;ExpressA; 12.6 
944;984;20/05/2024;ExpressA; 43.65 
945;985;13/10/2024;ExpressA; 216.72 
946;986;16/11/2024;ExpressA; 28.52 
947;987;07/06/2024;ExpressA; 35.28 
948;988;22/04/2024;ExpressA; 37.05 
949;989;20/05/2024;ExpressA; 14.31 
950;990;28/07/2024;ExpressA; 399.87 
951;991;21/11/2024;SolidZ; 5.95 
952;992;29/12/2024;SolidZ; 28.67 
953;993;28/03/2024;SolidZ; 16.84 
954;994;12/10/2024;SolidZ; 27.88 
955;995;03/03/2024;SolidZ; 112.91 
956;996;23/02/2024;SolidZ; 38.72 
957;997;04/04/2024;SolidZ; 11.76 
958;998;21/11/2024;SolidZ; 53.49 
959;999;24/09/2024;SolidZ; 38.83 
960;1000;31/07/2024;SolidZ; 184.39 
961;1001;30/11/2024;SolidZ; 19.6 
962;1002;11/01/2024;SolidZ; 35.22 
963;1003;26/12/2024;SolidZ; 5.97 
964;1004;21/07/2024;SolidZ; 4.05 
965;1005;16/07/2024;SolidZ; 72.48 
966;1006;28/02/2024;SolidZ; 28.34 
967;1007;15/09/2024;SolidZ; 7.88 
968;1008;10/08/2024;ExpressA; 17.09 
969;1009;30/06/2024;ExpressA; 29.27 
970;1010;28/12/2024;ExpressA; 12.73 
971;1011;07/02/2024;ExpressA; 9.42 
972;1012;24/12/2024;ExpressA; 46.53 
973;1013;14/04/2024;ExpressA; 40.02 
974;1014;10/06/2024;ExpressA; 14.06 
975;1015;21/07/2024;ExpressA; 27.43 
976;1016;08/06/2024;ExpressA; 29.51 
977;1017;03/07/2024;ExpressA; 11.53 
978;1018;19/12/2024;ExpressA; 57.63 
979;1019;18/05/2024;ExpressA; 31.05 
980;1020;13/08/2024;SolidZ; 487.19 
981;1021;01/09/2024;SolidZ; 42.52 
982;1022;16/04/2024;SolidZ; 24.41 
983;1023;14/03/2024;SolidZ; 40.37 
984;1025;23/02/2024;SolidZ; 26.21 
985;1026;05/10/2024;SolidZ; 35.44 
986;1027;21/04/2024;SolidZ; 23.79 
987;1028;14/08/2024;SolidZ; 6.96 
988;1029;15/03/2024;SolidZ; 43.06 
989;1030;16/01/2024;SolidZ; 30.77 
990;1031;15/09/2024;SolidZ; 496.49 
991;1032;10/07/2024;SolidZ; 31.63 
992;1033;29/12/2024;SolidZ; 40.11 
993;1034;28/08/2024;SolidZ; 16.54 
994;1035;30/11/2024;SolidZ; 15.6 
995;1036;02/11/2024;SolidZ; 458.93 
996;1037;31/03/2024;SolidZ; 37.88 
997;1038;04/07/2024;SolidZ; 32.94 
998;1039;18/01/2024;SolidZ; 15.69 
999;1040;15/01/2024;SolidZ; 31.57 
1000;1041;14/06/2024;SolidZ; 443.95 
1001;1042;27/05/2024;SolidZ; 11.92 
1002;1043;09/10/2024;SolidZ; 35.45 
1003;1044;09/02/2024;ExpressA; 23.99 
1004;1045;10/03/2024;ExpressA; 5.74 
1005;1046;19/06/2024;ExpressA; 382.91 
1006;1047;01/12/2024;ExpressA; 8.77 
1007;1048;21/06/2024;ExpressA; 13.02 
1008;1049;09/09/2024;ExpressA; 47.11 
1009;1050;13/12/2024;ExpressA; 33.51 
1010;1051;24/10/2024;ExpressA; 130.82 
1011;1052;24/05/2024;ExpressA; 47.08 
1012;1053;29/09/2024;ExpressA; 11.16 
1013;1055;03/07/2024;ExpressA; 44.43 
1014;1056;09/08/2024;ExpressA; 17.94 
1015;1057;25/02/2024;SolidZ; 69.52 
1016;1058;27/04/2024;SolidZ; 16.37 
1017;1059;01/01/2025;SolidZ; 10.09 
1018;1060;08/06/2024;SolidZ; 37.54 
1019;1061;18/05/2024;SolidZ; 16.35 
1020;1062;17/03/2024;SolidZ; 151.03 
1021;1063;03/12/2024;ExpressA; 37.98 
1022;1064;15/02/2024;ExpressA; 11.91 
1023;1065;21/01/2024;ExpressA; 35.46 
1024;1066;20/12/2024;ExpressA; 9.12 
1025;1067;25/07/2024;ExpressA; 358.83 
1026;1068;20/11/2024;ExpressA; 31.44 
1027;1069;26/03/2024;ExpressA; 40.01 
1028;1070;19/02/2024;ExpressA; 4.67 
1029;1071;09/10/2024;ExpressA; 9.81 
1030;1072;15/06/2024;ExpressA; 81.46 
1031;1073;02/09/2024;ExpressA; 9.93 
1032;1074;12/06/2024;ExpressA; 5.6 
1033;1075;21/11/2024;SolidZ; 33.99 
1034;1076;26/02/2024;SolidZ; 26.89 
1035;1077;11/02/2024;SolidZ; 422.53 
1036;1078;14/11/2024;SolidZ; 21.18 
1037;1079;09/05/2024;ExpressA; 26.85 
1038;1080;02/05/2024;ExpressA; 59.48 
1039;1081;06/09/2024;ExpressA; 24.14 
1040;1082;04/07/2024;ExpressA; 288.92 
1041;1083;28/07/2024;ExpressA; 49.8 
1042;1084;11/11/2024;ExpressA; 49.71 
1043;1085;02/11/2024;ExpressA; 25.79 
1044;1086;26/08/2024;ExpressA; 28.74 
1045;1087;04/08/2024;ExpressA; 243,00 
1046;1088;19/10/2024;ExpressA; 36.18 
1047;1089;14/08/2024;ExpressA; 46.95 
1048;1090;28/03/2024;ExpressA; 18.99 
1049;1091;27/01/2024;SolidZ; 36.93 
1050;1092;08/08/2024;SolidZ; 329.15 
1051;1093;04/10/2024;ExpressA; 14.37 
1052;1094;14/05/2024;ExpressA; 39.97 
1053;1095;22/08/2024;ExpressA; 25.97 
1054;1096;07/03/2024;ExpressA; 5.81 
1055;1097;23/03/2024;ExpressA; 496.74 
1056;1098;11/09/2024;ExpressA; 21.57 
1057;1099;06/05/2024;ExpressA; 27.31 
1058;1100;26/05/2024;ExpressA; 48.59 
1059;1101;15/04/2024;ExpressA; 43.26 
1060;1102;03/10/2024;ExpressA; 437.08 
1061;1103;05/05/2024;ExpressA; 26.49 
1062;1104;24/09/2024;ExpressA; 27.51 
1063;1105;07/10/2024;SolidZ; 17.28 
1064;1106;20/04/2024;SolidZ; 21.07 
1065;1107;10/11/2024;SolidZ; 473.69 
1066;1108;30/03/2024;SolidZ; 36.48 
1067;1109;09/06/2024;SolidZ; 1.09 
1068;1110;03/08/2024;SolidZ; 7.52 
1069;1111;29/10/2024;SolidZ; 41.61 
1070;1112;06/02/2024;SolidZ; 425.12 
1071;1113;30/03/2024;SolidZ; 24.57 
1072;1114;27/04/2024;SolidZ; 31.04 
1073;1115;25/11/2024;SolidZ; 17.81 
1074;1116;01/07/2024;ExpressA; 35.77 
1075;1117;11/03/2024;ExpressA; 303.64 
1076;1118;24/12/2024;ExpressA; 34.89 
1077;1119;09/06/2024;ExpressA; 19.06 
1078;1120;12/10/2024;ExpressA; 26.17 
1079;1121;15/06/2024;ExpressA; 9.7 
1080;1122;26/12/2024;ExpressA; 474.29 
1081;1123;15/03/2024;ExpressA; 47.35 
1082;1124;29/04/2024;ExpressA; 40.98 
1083;1125;09/12/2024;ExpressA; 56.17 
1084;1126;13/07/2024;ExpressA; 30.09 
1085;1127;31/03/2024;ExpressA; 121.15 
1086;1128;11/12/2024;SolidZ; 38.13 
1087;1129;19/03/2024;SolidZ; 16.6 
1088;1130;08/08/2024;SolidZ; 26.76 
1089;1132;30/08/2024;SolidZ; 19.32 
1090;1133;03/06/2024;SolidZ; 341.26 
1091;1134;25/02/2024;SolidZ; 5.98 
1092;1135;21/05/2024;SolidZ; 5.71 
1093;1136;17/11/2024;SolidZ; 41.22 
1094;1137;01/02/2024;SolidZ; 35.18 
1095;1138;13/08/2024;SolidZ; 277.98 
1096;1139;18/10/2024;SolidZ; 9.49 
1097;1140;24/09/2024;SolidZ; 21.82 
1098;1141;09/10/2024;SolidZ; 45.64 
1099;1142;05/10/2024;SolidZ; 31,00 
1100;1143;13/02/2024;ExpressA; 59.38 
1101;1144;04/03/2024;ExpressA; 48.47 
1102;1145;20/07/2024;ExpressA; 11.56 
1103;1146;03/12/2024;ExpressA; 13.69 
1104;1147;09/01/2024;ExpressA; 20.94 
1105;1148;13/03/2024;ExpressA; 166.99 
1106;1149;31/03/2024;ExpressA; 49.21 
1107;1150;27/01/2024;ExpressA; 4.29 
1108;1151;19/05/2024;ExpressA; 18.8 
1109;1152;13/11/2024;ExpressA; 17.5 
1110;1153;06/12/2024;ExpressA; 249.26 
1111;1154;21/03/2024;ExpressA; 1.31 
1112;1155;01/08/2024;SolidZ; 4.58 
1113;1156;18/01/2024;SolidZ; 15.91 
1114;1157;30/01/2024;SolidZ; 25.13 
1115;1158;20/10/2024;SolidZ; 385.05 
1116;1159;12/02/2024;SolidZ; 34.48 
1117;1160;19/12/2024;SolidZ; 28.57 
1118;1161;23/02/2024;SolidZ; 24.2 
1119;1162;05/10/2024;SolidZ; 39.24 
1120;1163;19/08/2024;SolidZ; 232.59 
1121;1164;01/08/2024;SolidZ; 15.31 
1122;1165;09/01/2024;SolidZ; 31.65 
1123;1166;04/05/2024;SolidZ; 41.71 
1124;1167;11/02/2024;SolidZ; 18.2 
1125;1168;30/11/2024;SolidZ; 18.93 
1126;1169;21/08/2024;ExpressA; 5.16 
1127;1170;13/03/2024;ExpressA; 42.36 
1128;1171;16/01/2024;ExpressA; 3.96 
1129;1172;11/03/2024;ExpressA; 26.82 
1130;1173;23/02/2024;ExpressA; 95.94 
1131;1174;24/06/2024;ExpressA; 11.83 
1132;1175;18/09/2024;ExpressA; 14.03 
1133;1176;17/10/2024;ExpressA; 2.87 
1134;1177;16/01/2024;ExpressA; 8.35 
1135;1178;29/09/2024;ExpressA; 327,00 
1136;1179;15/06/2024;ExpressA; 25.19 
1137;1180;05/03/2024;ExpressA; 39.97 
1138;1181;18/09/2024;SolidZ; 4.24 
1139;1182;03/05/2024;SolidZ; 40.05 
1140;1183;11/12/2024;SolidZ; 498.22 
1141;1184;29/08/2024;SolidZ; 1.28 
1142;1185;17/04/2024;SolidZ; 48.4 
1143;1186;01/07/2024;SolidZ; 14.61 
1144;1187;16/01/2024;SolidZ; 31.3 
1145;1188;22/12/2024;SolidZ; 149.78 
1146;1189;05/11/2024;SolidZ; 26.33 
1147;1190;05/08/2024;SolidZ; 25.77 
1148;1191;17/03/2024;SolidZ; 22.05 
1149;1192;14/08/2024;SolidZ; 32.42 
1150;1193;03/04/2024;SolidZ; 301.82 
1151;1194;02/07/2024;SolidZ; 25.66 
1152;1195;22/06/2024;SolidZ; 49.15 
1153;1196;21/12/2024;SolidZ; 56.44 
1154;1197;20/12/2024;SolidZ; 43.01 
1155;1198;09/08/2024;SolidZ; 441.26 
1156;1199;22/05/2024;SolidZ; 13.13 
1157;1200;12/11/2024;SolidZ; 17.82 
1158;1201;09/10/2024;SolidZ; 14.32 
1159;1202;18/09/2024;SolidZ; 44.38 
1160;1203;21/12/2024;SolidZ; 80.57 
1161;1204;18/02/2024;SolidZ; 18.64 
1162;1205;06/01/2024;SolidZ; 10.35 
1163;1206;05/03/2024;ExpressA; 13.87 
1164;1207;24/03/2024;ExpressA; 11.46 
1165;1208;14/05/2024;ExpressA; 321.64 
1166;1209;02/12/2024;ExpressA; 4.26 
1167;1210;06/03/2024;ExpressA; 28.84 
1168;1211;07/10/2024;ExpressA; 49.27 
1169;1212;15/02/2024;ExpressA; 34.6 
1170;1213;02/06/2024;ExpressA; 79.83 
1171;1214;29/09/2024;ExpressA; 45.78 
1172;1215;07/12/2024;ExpressA; 38.62 
1173;1216;21/06/2024;ExpressA; 0.92 
1174;1217;05/06/2024;ExpressA; 33.3 
1175;1218;04/10/2024;SolidZ; 370.02 
1176;1219;23/12/2024;SolidZ; 25.09 
1177;1220;22/01/2024;SolidZ; 2.78 
1178;1221;02/08/2024;SolidZ; 35.05 
1179;1222;22/03/2024;SolidZ; 34.56 
1180;1223;18/05/2024;SolidZ; 139.08 
1181;1224;09/04/2024;SolidZ; 33.52 
1182;1225;01/06/2024;SolidZ; 18.02 
1183;1226;19/07/2024;SolidZ; 34.69 
1184;1227;29/09/2024;SolidZ; 17.58 
1185;1228;06/06/2024;SolidZ; 155.36 
1186;1229;20/02/2024;SolidZ; 42.87 
1187;1230;18/08/2024;SolidZ; 37.82 
1188;1231;10/01/2024;SolidZ; 21.12 
1189;1232;30/05/2024;SolidZ; 19.81 
1190;1233;28/02/2024;SolidZ; 347.39 
1191;1234;13/06/2024;SolidZ; 40.65 
1192;1235;16/12/2024;SolidZ; 34.37 
1193;1236;18/04/2024;SolidZ; 32.73 
1194;1237;16/10/2024;SolidZ; 42.97 
