id_pedido;id_cliente;id_vendedor;data_pedido;valor_total
782;22;2;02/08/2024;881.01
783;27;1;07/03/2024;1058.73
784;49;2;16/08/2024;3993.31
785;13;1;09/06/2024;1396.42
786;33;10;01/05/2024;3989.88
787;34;10;28/05/2024;2725.59
788;41;9;05/12/2024;3847.5
789;35;10;11/07/2024;2790.68
790;1;8;18/08/2024;1712.06
791;21;7;20/04/2024;4558.04
792;48;3;24/05/2024;3590.71
793;6;8;08/08/2024;2446.07
794;28;2;04/03/2024;3205.27
795;17;2;05/05/2024;3098.42
796;5;10;05/08/2024;1822.68
797;31;3;10/10/2024;2147.67
798;5;7;19/12/2024;1625.37
799;38;1;23/08/2024;4997.61
800;3;8;13/01/2024;2921.32
801;23;7;01/06/2024;505.67
802;37;4;26/08/2024;2619.58
803;37;5;08/07/2024;297.31
804;10;10;30/05/2024;1478.83
805;10;1;26/03/2024;2257.51
806;19;4;21/01/2024;2694.64
807;17;1;30/06/2024;4882.1
808;21;1;14/11/2024;4912.0
809;14;10;06/06/2024;535.44
810;9;1;16/03/2024;2713.76
811;46;7;24/11/2024;4094.69
812;1;7;21/07/2024;1226.68
813;45;4;16/08/2024;3765.29
814;13;2;31/05/2024;4399.16
815;4;3;19/09/2024;3329.31
816;1;8;12/03/2024;1672.13
817;49;8;12/08/2024;4619.5
818;40;6;10/05/2024;4423.42
819;32;10;25/12/2024;3593.34
820;34;9;28/01/2024;1850.16
821;28;9;25/10/2024;3969.89
822;31;4;06/04/2024;1614.74
823;8;1;15/02/2024;1302.12
824;39;1;01/01/2024;2599.32
825;26;10;14/06/2024;4985.82
826;34;5;01/09/2024;4031.39
827;3;2;06/08/2024;3662.47
828;50;6;11/04/2024;2287.46
829;12;7;17/10/2024;1594.15
830;1;1;22/07/2024;4286.71
831;44;6;20/07/2024;2860.28
832;5;8;23/02/2024;4075.61
833;30;5;06/10/2024;2464.38
834;30;7;04/10/2024;3782.09
835;17;10;16/01/2024;4345.32
836;48;6;13/01/2024;1987.38
837;47;4;21/12/2024;117.17
838;23;7;21/12/2024;1311.89
839;15;10;13/11/2024;4578.83
840;37;9;27/03/2024;3453.33
841;21;10;18/03/2024;3699.23
842;14;10;07/03/2024;1660.18
843;2;7;12/12/2024;3521.3
844;11;5;29/07/2024;3249.1
845;39;7;01/08/2024;932.95
846;38;3;03/07/2024;4845.02
847;34;2;02/02/2024;1802.43
848;38;5;24/04/2024;1679.97
849;50;4;01/10/2024;1877.35
850;34;5;16/07/2024;504.01
851;18;8;22/05/2024;3143.57
852;30;4;15/08/2024;1231.19
853;15;9;29/04/2024;4026.4
854;27;7;18/12/2024;2001.07
855;34;10;24/01/2024;2319.86
856;38;7;27/01/2024;3249.79
857;33;8;15/03/2024;3821.26
858;24;6;28/08/2024;1194.02
859;15;8;23/01/2024;4833.16
860;30;3;09/06/2024;3130.49
861;42;10;10/02/2024;77.91
862;17;10;25/08/2024;2107.33
863;5;1;26/08/2024;2212.25
864;29;6;25/02/2024;4055.37
865;4;1;07/04/2024;1560.44
866;10;9;25/05/2024;1689.57
867;17;2;18/09/2024;398.95
868;10;2;09/02/2024;1453.55
869;17;7;11/07/2024;3598.96
870;20;2;26/08/2024;3192.05
871;24;10;11/02/2024;452.9
872;5;8;09/08/2024;617.73
873;34;6;14/07/2024;1915.78
874;6;7;14/10/2024;3731.6
875;2;7;10/01/2024;4172.95
876;13;6;22/08/2024;122.39
877;43;10;20/11/2024;1678.6
878;43;9;21/09/2024;2150.1
879;48;9;09/03/2024;4560.11
880;11;7;18/05/2024;2531.96
881;47;9;20/12/2024;1385.02
882;23;10;06/08/2024;1980.73
883;16;3;14/07/2024;2210.35
884;31;3;14/03/2024;3366.48
885;11;1;12/04/2024;253.38
886;16;5;12/08/2024;1977.79
887;8;4;02/05/2024;3250.45
888;4;2;11/04/2024;1452.45
889;40;9;20/09/2024;2979.17
890;4;3;09/06/2024;1818.53
891;25;8;20/08/2024;3805.67
892;3;6;01/10/2024;349.96
893;32;5;14/09/2024;4593.91
894;3;1;06/11/2024;899.48
895;27;4;18/05/2024;834.81
896;29;3;14/08/2024;4211.18
897;32;1;29/09/2024;4352.95
898;50;5;12/11/2024;510.22
899;19;6;26/03/2024;4548.16
900;21;2;17/10/2024;1402.82
901;5;3;04/08/2024;3112.18
902;18;6;24/12/2024;389.54
903;28;4;06/03/2024;1934.27
904;42;9;13/09/2024;2281.09
905;22;5;14/05/2024;3019.14
906;21;4;24/02/2024;2650.1
907;6;2;21/12/2024;2334.39
908;1;6;30/08/2024;4800.22
909;5;10;08/09/2024;965.86
910;41;2;21/01/2024;832.07
911;12;7;02/11/2024;3581.42
912;26;3;11/06/2024;419.03
913;46;9;21/12/2024;2440.31
914;34;5;20/09/2024;2446.06
915;49;8;08/03/2024;1584.63
916;14;6;16/04/2024;4655.7
917;26;10;07/03/2024;1448.59
918;45;8;17/07/2024;1477.79
919;27;3;10/07/2024;1209.78
920;9;3;02/01/2024;771.65
921;26;5;13/09/2024;1851.85
922;47;10;01/01/2024;3420.39
923;22;3;23/12/2024;3723.71
924;47;8;24/04/2024;4076.42
925;30;10;28/03/2024;1027.84
926;43;8;15/07/2024;226.38
927;48;2;01/04/2024;4874.69
928;17;4;30/09/2024;120.95
929;26;10;09/12/2024;4805.36
930;36;1;08/06/2024;4152.63
931;1;4;21/06/2024;4564.77
932;8;4;02/02/2024;1966.57
933;49;10;13/03/2024;1026.15
934;35;9;14/07/2024;3052.0
935;15;3;10/10/2024;3719.19
936;47;2;27/03/2024;697.76
937;22;9;04/11/2024;3998.23
938;14;9;11/08/2024;1082.54
939;26;1;13/02/2024;2483.8
940;28;6;01/12/2024;4289.59
941;23;10;17/05/2024;1007.45
942;14;8;26/09/2024;1247.33
943;24;3;24/12/2024;360.72
944;2;9;05/02/2024;775.74
945;45;2;03/02/2024;775.3
946;26;6;28/03/2024;1056.97
947;14;1;25/05/2024;1466.69
948;7;7;16/01/2024;4084.17
949;3;3;20/08/2024;4583.03
950;47;7;10/02/2024;2061.09
951;23;4;11/09/2024;684.63
952;46;9;07/10/2024;1157.86
953;43;5;05/05/2024;3694.22
954;47;3;08/01/2024;3403.26
955;45;8;15/12/2024;4837.68
956;18;6;05/12/2024;121.72
957;38;2;19/11/2024;3766.26
958;35;3;24/06/2024;2553.68
959;15;8;15/08/2024;4518.33
960;25;10;18/11/2024;2902.03
961;37;7;18/01/2024;2261.01
962;28;10;25/02/2024;3345.96
963;10;6;04/02/2024;4175.94
964;39;1;27/04/2024;1448.37
965;17;9;08/10/2024;582.26
966;39;3;10/09/2024;2193.44
967;22;5;31/07/2024;1111.87
968;26;7;01/03/2024;2176.23
969;44;7;28/03/2024;4955.69
970;25;3;27/09/2024;2891.9
971;17;4;12/12/2024;3483.32
972;13;10;01/02/2024;3405.75
973;20;7;12/05/2024;4112.47
974;25;8;04/03/2024;4723.44
975;4;2;17/07/2024;3311.15
976;10;9;12/09/2024;2406.67
977;3;7;07/12/2024;1623.26
978;41;8;03/06/2024;1833.36
979;45;6;18/08/2024;1705.68
980;18;6;27/10/2024;1656.1
981;47;9;04/02/2024;3488.39
982;36;4;26/01/2024;2959.16
983;47;5;23/01/2024;1049.88
984;22;9;20/05/2024;4849.65
985;34;1;11/10/2024;2167.24
986;47;4;15/11/2024;2852.13
987;8;7;04/06/2024;3527.87
988;40;9;22/04/2024;3087.7
989;49;10;18/05/2024;1589.71
990;44;6;27/07/2024;3998.65
991;19;8;18/11/2024;595.26
992;42;9;29/12/2024;2866.53
993;41;10;26/03/2024;1402.92
994;37;4;11/10/2024;3098.02
995;6;1;29/02/2024;1129.07
996;26;8;23/02/2024;3872.39
997;34;2;02/04/2024;1176.3
998;45;1;20/11/2024;4457.44
999;6;7;21/09/2024;4314.7
1000;37;10;31/07/2024;1843.85
1001;33;9;28/11/2024;1959.81
1002;22;9;10/01/2024;3522.44
1003;21;3;23/12/2024;497.35
1004;6;6;21/07/2024;450.55
1005;6;7;14/07/2024;724.8
1006;48;10;27/02/2024;2834.25
1007;4;9;12/09/2024;787.56
1008;30;2;10/08/2024;1424.21
1009;11;8;28/06/2024;3252.21
1010;30;7;27/12/2024;127.34
1011;31;4;04/02/2024;942.17
1012;24;2;24/12/2024;4653.16
1013;9;8;12/04/2024;3334.71
1014;3;5;09/06/2024;1562.48
1015;31;6;18/07/2024;274.25
1016;40;7;08/06/2024;2950.94
1017;37;10;01/07/2024;1153.19
1018;36;1;18/12/2024;4802.87
1019;24;8;15/05/2024;3450.46
1020;31;4;13/08/2024;4871.91
1021;6;9;30/08/2024;4252.05
1022;2;1;15/04/2024;2440.99
1023;20;2;11/03/2024;3364.34
1024;28;6;17/03/2024;4069.93
1025;11;10;23/02/2024;2911.98
1026;4;1;03/10/2024;354.36
1027;15;4;20/04/2024;2378.71
1028;6;8;11/08/2024;696.34
1029;49;10;15/03/2024;3588.49
1030;30;5;14/01/2024;3419.11
1031;38;9;14/09/2024;4964.9
1032;2;6;07/07/2024;3162.61
1033;15;1;29/12/2024;4010.68
1034;11;6;26/08/2024;1378.02
1035;8;6;29/11/2024;1733.12
1036;26;6;30/10/2024;4589.27
1037;45;8;31/03/2024;3788.2
1038;44;6;02/07/2024;3293.58
1039;5;5;17/01/2024;1307.44
1040;6;2;12/01/2024;3507.96
1041;26;4;14/06/2024;4439.48
1042;4;10;25/05/2024;1192.45
1043;19;5;08/10/2024;3545.31
1044;20;10;06/02/2024;1998.79
1045;33;4;10/03/2024;637.9
1046;20;2;17/06/2024;3829.13
1047;49;7;30/11/2024;877.33
1048;12;10;18/06/2024;1301.84
1049;47;10;09/09/2024;3925.56
1050;1;2;11/12/2024;3723.56
1051;26;1;23/10/2024;1308.21
1052;14;5;21/05/2024;4707.77
1053;38;1;29/09/2024;1115.66
1054;37;1;12/08/2024;4968.43
1055;11;1;01/07/2024;3702.6
1056;36;6;08/08/2024;1992.91
1057;13;9;22/02/2024;695.23
1058;43;10;27/04/2024;1636.52
1059;3;1;30/12/2024;1009.01
1060;33;5;07/06/2024;3128.11
1061;6;9;15/05/2024;1816.43
1062;50;9;17/03/2024;1510.29
1063;10;1;01/12/2024;3797.81
1064;5;8;14/02/2024;1191.47
1065;23;1;18/01/2024;2955.1
1066;10;8;20/12/2024;1013.25
1067;44;1;23/07/2024;3588.25
1068;2;5;19/11/2024;3144.35
1069;13;8;23/03/2024;4000.86
1070;40;6;19/02/2024;389.06
1071;2;9;07/10/2024;1090.02
1072;20;1;14/06/2024;814.58
1073;1;9;30/08/2024;993.28
1074;37;1;12/06/2024;559.92
1075;9;10;19/11/2024;2832.31
1076;17;10;25/02/2024;2987.49
1077;9;3;08/02/2024;4225.27
1078;11;1;14/11/2024;2117.8
1079;15;3;07/05/2024;2685.3
1080;24;2;01/05/2024;4956.96
1081;38;2;03/09/2024;2682.63
1082;35;9;04/07/2024;2889.2
1083;30;8;26/07/2024;4979.79
1084;31;1;10/11/2024;4970.94
1085;49;4;30/10/2024;2148.95
1086;5;1;26/08/2024;3192.99
1087;44;1;02/08/2024;2429.97
1088;50;4;18/10/2024;3617.54
1089;14;2;11/08/2024;4695.01
1090;11;3;28/03/2024;1582.81
1091;9;9;25/01/2024;4103.43
1092;34;2;07/08/2024;3291.5
1093;12;4;01/10/2024;1436.91
1094;35;1;14/05/2024;3996.63
1095;35;2;20/08/2024;2164.31
1096;1;5;06/03/2024;645.97
1097;40;10;20/03/2024;4967.41
1098;22;1;11/09/2024;2156.95
1099;29;7;04/05/2024;2730.69
1100;8;4;25/05/2024;4049.41
1101;11;6;12/04/2024;4806.34
1102;41;8;03/10/2024;4370.79
1103;37;6;03/05/2024;2649.01
1104;14;2;23/09/2024;2751.2
1105;30;1;04/10/2024;1440.39
1106;35;8;20/04/2024;2340.87
1107;21;8;08/11/2024;4736.85
1108;37;9;29/03/2024;3648.36
1109;5;6;06/06/2024;108.79
1110;19;1;03/08/2024;626.71
1111;14;9;27/10/2024;4622.87
1112;26;3;05/02/2024;4251.16
1113;4;6;27/03/2024;2456.51
1114;25;10;27/04/2024;3104.04
1115;45;10;23/11/2024;1483.75
1116;42;9;30/06/2024;3974.51
1117;25;3;08/03/2024;3036.42
1118;18;5;24/12/2024;3489.39
1119;40;5;07/06/2024;1905.8
1120;8;10;11/10/2024;2180.67
1121;39;7;12/06/2024;1078.03
1122;40;4;26/12/2024;4742.86
1123;14;4;13/03/2024;4735.46
1124;32;7;28/04/2024;4097.87
1125;38;9;06/12/2024;4681.0
1126;33;4;13/07/2024;3343.37
1127;23;4;29/03/2024;1211.53
1128;15;6;10/12/2024;3813.04
1129;33;6;16/03/2024;1660.12
1130;25;7;08/08/2024;2230.38
1131;17;1;18/05/2024;1408.03
1132;33;3;28/08/2024;2146.93
1133;47;9;02/06/2024;3412.62
1134;2;6;22/02/2024;597.52
1135;14;6;21/05/2024;570.77
1136;40;5;15/11/2024;3434.66
1137;40;3;31/01/2024;3908.93
1138;39;5;10/08/2024;2779.76
1139;6;1;18/10/2024;949.12
1140;6;3;22/09/2024;2182.25
1141;3;4;08/10/2024;3802.97
1142;7;5;02/10/2024;3444.38
1143;8;10;13/02/2024;593.83
1144;42;9;02/03/2024;4847.28
1145;15;4;19/07/2024;1155.65
1146;47;3;30/11/2024;1140.93
1147;29;10;09/01/2024;2326.29
1148;33;1;11/03/2024;1669.85
1149;30;10;30/03/2024;4920.73
1150;39;6;24/01/2024;428.62
1151;27;7;19/05/2024;1566.87
1152;36;10;11/11/2024;1944.47
1153;29;8;05/12/2024;2492.62
1154;38;1;18/03/2024;131.21
1155;33;4;01/08/2024;457.69
1156;37;5;16/01/2024;1326.16
1157;27;2;29/01/2024;2792.31
1158;33;1;17/10/2024;3850.47
1159;4;8;12/02/2024;3448.15
1160;22;6;17/12/2024;2856.77
1161;2;5;22/02/2024;2016.3
1162;10;9;02/10/2024;4359.94
1163;5;2;19/08/2024;2325.87
1164;10;10;30/07/2024;1531.3
1165;33;8;08/01/2024;3165.21
1166;38;10;01/05/2024;3475.97
1167;13;9;11/02/2024;2022.43
1168;31;1;28/11/2024;189.31
1169;47;7;20/08/2024;515.95
1170;36;8;10/03/2024;4235.71
1171;45;3;16/01/2024;329.91
1172;24;4;09/03/2024;2980.5
1173;15;3;22/02/2024;959.36
1174;29;7;21/06/2024;1183.19
1175;8;9;18/09/2024;1403.0
1176;5;3;15/10/2024;239.54
1177;29;6;15/01/2024;927.31
1178;47;8;26/09/2024;3269.97
1179;4;6;15/06/2024;2518.65
1180;12;2;03/03/2024;3996.78
1181;45;7;17/09/2024;353.15
1182;2;2;30/04/2024;4450.05
1183;27;2;11/12/2024;4982.17
1184;31;2;27/08/2024;127.91
1185;36;1;16/04/2024;4839.82
1186;36;1;28/06/2024;1217.52
1187;26;7;16/01/2024;3478.09
1188;43;5;20/12/2024;1497.79
1189;27;3;04/11/2024;2632.97
1190;5;1;02/08/2024;2576.57
1191;20;10;17/03/2024;1837.47
1192;11;6;12/08/2024;3601.86
1193;10;1;02/04/2024;3018.2
1194;40;9;29/06/2024;2565.97
1195;38;2;22/06/2024;4915.05
1196;6;1;19/12/2024;4703.05
1197;8;7;19/12/2024;4779.41
1198;23;6;06/08/2024;4412.55
1199;47;6;22/05/2024;1313.02
1200;26;5;10/11/2024;1782.38
1201;46;4;08/10/2024;1193.72
1202;43;4;15/09/2024;4931.58
1203;12;3;21/12/2024;805.68
1204;26;10;16/02/2024;1864.23
1205;13;8;05/01/2024;1035.27
1206;40;7;02/03/2024;1156.1
1207;18;9;24/03/2024;1273.09
1208;25;1;12/05/2024;3216.37
1209;33;7;01/12/2024;426.44
1210;47;10;03/03/2024;2884.02
1211;40;4;07/10/2024;4105.47
1212;43;7;13/02/2024;3844.29
1213;12;1;01/06/2024;798.3
1214;44;5;26/09/2024;4577.92
1215;36;3;07/12/2024;3861.95
1216;48;5;19/06/2024;76.25
1217;4;4;04/06/2024;3700.0
1218;5;2;01/10/2024;3700.24
1219;37;4;23/12/2024;2509.24
1220;8;3;20/01/2024;277.61
1221;42;1;01/08/2024;2920.53
1222;49;10;19/03/2024;3840.45
1223;28;8;18/05/2024;1390.83
1224;31;5;07/04/2024;3351.99
1225;9;4;31/05/2024;1801.93
1226;29;10;16/07/2024;2890.58
1227;14;5;29/09/2024;1953.6
1228;40;4;04/06/2024;1553.62
1229;41;3;19/02/2024;4286.78
1230;22;5;15/08/2024;3781.5
1231;11;4;10/01/2024;1759.97
1232;23;1;28/05/2024;2201.43
1233;1;3;27/02/2024;3473.93
1234;46;10;10/06/2024;4064.84
1235;37;10;16/12/2024;3437.49
1236;21;8;16/04/2024;2727.61
1237;26;7;15/10/2024;4774.21
1238;46;2;04/07/2024;3882.01
1239;36;1;15/02/2024;622.18
1240;23;3;08/05/2024;2812.79
1241;1;5;13/11/2024;2077.31
1242;40;10;27/03/2024;3984.93
1243;15;1;05/09/2024;271.08
1244;21;3;24/11/2024;2083.08
1245;47;3;13/09/2024;1625.47
1246;9;5;03/10/2024;748.87
1247;9;3;04/10/2024;1925.08
1248;10;9;04/01/2024;3380.36
1249;26;1;05/03/2024;1840.31
1250;41;4;20/07/2024;2921.03
1251;35;10;03/03/2024;2984.42
1252;25;10;22/05/2024;2956.2
1253;26;4;31/08/2024;2671.18
1254;11;1;18/10/2024;629.09
1255;38;2;11/10/2024;1131.36
1256;2;1;28/06/2024;4010.33
1257;7;6;22/06/2024;2536.71
1258;18;3;20/11/2024;3545.08
1259;27;7;20/04/2024;2871.05
1260;34;5;23/06/2024;241.52
1261;27;9;01/06/2024;3991.26
1262;17;7;21/12/2024;368.4
1263;43;4;04/08/2024;4718.71
1264;44;5;23/10/2024;1116.12
1265;24;5;27/08/2024;2586.41
1266;25;5;13/08/2024;364.76
1267;7;10;04/07/2024;4479.92
1268;6;9;17/02/2024;4900.7
1269;24;10;26/07/2024;774.15
1270;33;3;05/06/2024;1514.14
1271;49;6;12/08/2024;128.58
1272;29;8;23/05/2024;3945.48
1273;43;9;20/04/2024;1591.75
1274;22;7;13/11/2024;2964.75
1275;26;3;28/12/2024;244.13
1276;28;1;27/12/2024;3591.53
1277;50;4;11/05/2024;2670.55
1278;21;6;22/04/2024;3638.65
1279;49;3;19/11/2024;3958.34
1280;7;1;29/03/2024;491.75
1281;17;6;09/06/2024;2911.56
1282;20;1;29/11/2024;3267.22
1283;41;9;15/03/2024;2607.76
1284;49;1;07/10/2024;952.93
1285;20;6;07/01/2024;3988.21
1286;22;1;22/04/2024;4987.42
1287;28;7;05/02/2024;4847.89
1288;40;3;22/09/2024;3898.77
1289;49;6;22/04/2024;2119.63
1290;7;7;18/10/2024;1719.64
1291;1;1;10/08/2024;389.3
1292;32;1;29/07/2024;2110.62
1293;13;5;18/01/2024;822.44
1294;30;6;28/08/2024;1308.96
1295;23;9;13/05/2024;4464.84
1296;19;1;07/08/2024;4844.2
1297;32;4;11/04/2024;4745.37
1298;30;10;19/05/2024;1007.11
1299;29;8;17/06/2024;4509.43
1300;49;10;09/07/2024;750.45
1301;45;9;25/01/2024;2562.92
1302;29;3;02/02/2024;3236.13
1303;30;2;08/12/2024;2339.21
1304;16;4;24/11/2024;4761.6
1305;40;2;06/01/2024;1699.4
1306;19;1;12/07/2024;2660.52
1307;18;3;17/08/2024;423.48
1308;1;7;16/05/2024;4268.51
1309;14;1;18/11/2024;2096.15
1310;47;2;03/08/2024;3517.63
1311;50;1;14/12/2024;3427.12
1312;2;8;29/12/2024;3397.5
1313;28;5;01/07/2024;2559.34
1314;49;8;16/06/2024;1423.72
1315;50;3;08/10/2024;3144.22
1316;30;7;07/02/2024;4810.87
1317;38;8;11/06/2024;4178.05
1318;4;6;21/05/2024;588.4
1319;1;7;04/09/2024;164.78
1320;8;2;12/04/2024;2519.91
1321;29;8;17/07/2024;3890.36
1322;39;5;18/07/2024;1603.82
1323;3;7;11/02/2024;3521.13
1324;32;1;26/05/2024;4663.01
1325;10;5;06/03/2024;2321.97
1326;10;1;11/07/2024;1258.59
1327;19;8;24/10/2024;4592.9
1328;46;4;07/02/2024;2387.71
1329;34;4;20/05/2024;2068.8
1330;33;2;15/04/2024;1799.14
1331;23;5;31/05/2024;2143.93
1332;28;1;17/12/2024;3384.61
1333;32;9;21/11/2024;2196.91
1334;50;5;07/02/2024;1654.91
1335;7;6;06/04/2024;3731.01
1336;29;2;17/04/2024;1054.71
1337;8;10;28/04/2024;1049.57
1338;1;10;30/05/2024;3497.36
1339;3;1;14/03/2024;4340.2
1340;24;4;26/02/2024;1243.99
1341;23;7;31/12/2024;996.07
1342;8;6;30/11/2024;3368.01
1343;47;10;08/09/2024;3122.97
1344;37;1;18/10/2024;2263.9
1345;3;1;08/11/2024;524.51
1346;33;8;11/09/2024;504.34
1347;28;4;10/09/2024;3897.84
1348;47;5;15/09/2024;2286.26
1349;8;7;26/09/2024;4296.94
1350;34;8;03/02/2024;2894.93
1351;35;10;21/11/2024;3112.75
1352;32;7;20/11/2024;4674.26
1353;24;2;25/08/2024;864.85
1354;14;4;27/06/2024;2737.97
1355;32;10;13/04/2024;337.79
1356;46;1;29/01/2024;1826.68
1357;43;10;14/08/2024;783.09
1358;16;9;19/08/2024;979.79
1359;4;3;30/10/2024;4677.23
1360;37;3;15/12/2024;3072.88
1361;21;10;30/11/2024;4466.18
1362;14;9;26/04/2024;2245.42
1363;31;10;25/07/2024;3008.33
1364;48;3;03/07/2024;208.87
1365;18;8;17/05/2024;2374.04
1366;7;2;18/11/2024;2842.08
1367;10;3;12/06/2024;133.05
1368;7;2;15/03/2024;3957.97
1369;33;1;20/08/2024;1512.34
1370;23;2;10/10/2024;2289.81
1371;21;8;11/09/2024;2701.37
1372;19;9;09/01/2024;4961.38
1373;48;2;21/07/2024;540.96
1374;19;7;31/10/2024;2798.63
1375;36;5;31/03/2024;2676.44
1376;29;3;27/11/2024;391.1
1377;18;9;29/05/2024;3187.99
1378;2;6;25/12/2024;1469.93
1379;1;1;24/06/2024;563.65
1380;47;5;02/02/2024;934.28
1381;5;7;02/07/2024;4126.84
1382;20;4;05/06/2024;565.42
1383;11;8;22/02/2024;2361.29
1384;42;10;22/10/2024;1016.6
1385;2;5;20/07/2024;853.48
1386;3;9;30/09/2024;1068.27
1387;23;9;23/06/2024;2489.28
1388;12;9;31/08/2024;1227.05
1389;20;1;25/09/2024;528.83
1390;5;2;14/03/2024;4016.93
1391;37;3;05/04/2024;2722.12
1392;38;4;26/12/2024;826.43
1393;30;10;21/06/2024;2383.58
1394;9;9;03/06/2024;388.39
1395;34;10;01/07/2024;2923.13
1396;44;6;18/11/2024;1734.51
1397;35;1;15/10/2024;562.47
1398;22;9;14/09/2024;959.04
1399;44;6;15/03/2024;1761.23
1400;24;4;22/06/2024;4041.72
1401;17;4;25/11/2024;910.09
1402;10;3;18/08/2024;592.84
1403;30;7;03/09/2024;2603.9
1404;46;3;09/06/2024;2815.55
1405;23;2;04/07/2024;496.69
1406;32;10;22/05/2024;1458.2
1407;17;8;08/10/2024;1350.68
1408;50;4;07/05/2024;971.8
1409;17;8;14/06/2024;1612.41
1410;14;1;27/01/2024;233.69
1411;9;5;02/09/2024;3275.17
1412;40;9;14/05/2024;4943.01
1413;2;1;20/07/2024;3188.53
1414;45;4;21/01/2024;1837.33
1415;25;6;19/03/2024;3356.16
1416;39;10;06/06/2024;2879.0
1417;9;8;03/04/2024;4241.45
1418;22;3;08/01/2024;3128.28
1419;43;5;04/12/2024;3188.68
1420;46;7;15/09/2024;1147.24
1421;4;1;24/02/2024;2107.35
1422;26;7;05/02/2024;1754.86
1423;29;8;06/01/2024;106.55
1424;45;8;11/02/2024;1600.74
1425;34;9;19/02/2024;2456.01
1426;23;6;21/04/2024;3019.25
1427;37;6;25/05/2024;4676.12
1428;11;2;17/08/2024;1233.61
1429;6;3;29/07/2024;804.52
1430;18;4;01/11/2024;4353.76
1431;21;4;30/01/2024;4712.15
1432;42;8;21/10/2024;2465.37
1433;36;1;25/04/2024;620.32
1434;41;10;13/08/2024;2452.67
1435;38;4;28/02/2024;591.74
1436;34;4;16/03/2024;4421.77
1437;17;1;03/08/2024;3555.34
1438;37;3;11/05/2024;1243.63
1439;25;5;30/10/2024;4439.12
1440;38;6;21/03/2024;3207.61
1441;12;9;31/10/2024;4768.65
1442;23;9;07/03/2024;4903.38
1443;42;9;17/08/2024;66.24
1444;22;1;28/11/2024;645.06
1445;21;9;03/10/2024;2757.27
1446;27;8;26/12/2024;4781.47
1447;31;2;12/03/2024;4971.46
1448;6;1;27/07/2024;2858.67
1449;27;1;28/09/2024;910.32
1450;40;6;23/05/2024;857.1
1451;34;9;07/09/2024;3831.1
1452;12;7;10/10/2024;2980.09
1453;45;5;27/06/2024;2766.43
1454;7;2;20/03/2024;2355.54
1455;10;1;26/02/2024;3639.42
1456;45;2;31/12/2024;4297.37
1457;17;1;03/11/2024;1549.64
1458;26;3;22/06/2024;1143.54
1459;21;6;25/08/2024;3367.49
1460;28;8;14/06/2024;4577.93
1461;46;3;24/03/2024;1773.38
1462;2;10;17/02/2024;1398.62
1463;43;9;06/05/2024;1169.27
1464;1;10;17/06/2024;1309.73
1465;36;5;19/12/2024;717.92
1466;26;7;14/12/2024;3004.05
1467;29;8;07/03/2024;1440.09
1468;21;3;25/11/2024;3093.97
1469;11;2;05/12/2024;461.01
1470;40;2;12/07/2024;621.51
1471;11;5;03/06/2024;2703.9
1472;36;1;08/06/2024;2582.08
1473;49;2;02/07/2024;1393.97
1474;39;9;22/09/2024;4144.3
1475;40;7;16/06/2024;975.88
1476;35;6;24/05/2024;1835.27
1477;34;9;04/07/2024;2799.78
1478;47;7;18/12/2024;4342.69
1479;24;5;18/09/2024;2121.83
1480;22;9;30/09/2024;2023.07
1481;5;6;23/11/2024;2918.71
1482;33;6;10/12/2024;1617.64
1483;36;4;10/08/2024;3560.41
1484;47;1;11/02/2024;1281.04
1485;20;5;04/01/2024;4124.82
1486;19;9;02/10/2024;1398.15
1487;35;8;10/10/2024;4963.87
1488;43;8;11/07/2024;1616.49
1489;17;5;13/04/2024;4400.19
1490;45;9;03/09/2024;2016.91
1491;43;3;26/10/2024;1267.97
1492;34;3;23/01/2024;1169.51
1493;9;1;29/10/2024;4258.45
1494;26;9;13/01/2024;1578.33
1495;2;6;23/05/2024;1725.89
1496;9;2;05/08/2024;1025.12
1497;9;8;01/07/2024;4808.56
1498;40;9;16/12/2024;1261.48
1499;17;9;29/08/2024;1274.85
1500;1;2;11/07/2024;4722.29
1501;25;2;28/09/2024;4509.45
1502;43;7;13/06/2024;1282.11
1503;40;4;28/06/2024;4330.39
1504;42;1;26/04/2024;1286.62
1505;25;8;22/09/2024;468.1
1506;39;2;07/02/2024;4110.79
1507;35;3;13/02/2024;3869.21
1508;3;5;16/12/2024;1508.6
1509;50;3;14/03/2024;496.19
1510;37;7;13/08/2024;1071.87
1511;44;7;02/11/2024;3866.73
1512;44;2;03/11/2024;4825.5
1513;30;7;13/12/2024;1332.06
1514;38;6;10/11/2024;4100.38
1515;34;10;13/01/2024;1178.27
1516;12;9;12/01/2024;3414.02
1517;19;9;19/02/2024;463.89
1518;37;2;08/11/2024;2947.21
1519;44;7;05/09/2024;1382.49
1520;49;5;28/04/2024;4632.94
1521;17;6;26/02/2024;1484.27
1522;10;1;30/06/2024;2022.28
1523;49;7;20/09/2024;4211.36
1524;47;6;15/04/2024;2219.46
1525;12;4;09/07/2024;1230.14
1526;16;1;16/05/2024;2760.34
1527;24;9;06/07/2024;4207.96
1528;19;4;29/04/2024;2194.23
1529;8;2;29/08/2024;707.8
1530;31;8;14/11/2024;1946.28
1531;21;2;12/03/2024;4774.65
1532;17;5;30/08/2024;406.51
1533;23;6;10/05/2024;2071.8
1534;37;8;25/09/2024;3257.74
